Time (s),Pressure (PSI),Temperature (°C),Flow Rate (L/min),Valve State,Alert Status
1710,63.98651420397972,29.55643577055822,15.048002401496218,OPEN,HIGH PRESSURE
1715,61.25999171194604,28.097603587247306,14.83517206069902,OPEN,HIGH PRESSURE
1720,55.22340918525086,28.51210022809446,9.974585100610213,HOLD,NORMAL
1725,65.96583036601076,32.36350737420025,9.797812942712458,OPEN,HIGH PRESSURE
1730,67.75391173371985,31.793211281895807,13.041828969677223,OPEN,HIGH PRESSURE
1735,56.144071672333226,30.776583514654316,14.483118423924266,HOLD,NORMAL
1740,67.45336832630184,27.702369763454907,13.991335281271901,OPEN,HIGH PRESSURE
1745,68.64493126379737,31.11930114638838,17.156513114583362,OPEN,HIGH PRESSURE
1750,42.26114482582065,29.27194765430617,8.652245527393283,HOLD,NORMAL
1755,34.06887917617431,27.302592526634104,9.698151727782646,CLOSE,LOW PRESSURE
1760,38.48790957280349,25.623025553483096,10.13227512810005,CLOSE,LOW PRESSURE
1765,65.69438088947149,28.414962429800084,12.772388071833753,OPEN,HIGH PRESSURE
1770,62.0248462757019,28.68481177863107,12.436934256016361,OPEN,HIGH PRESSURE
1775,35.657477999478544,26.435120038525586,9.075079614969548,CLOSE,LOW PRESSURE
1780,63.53450660965831,28.232207427927264,11.524956522584738,OPEN,HIGH PRESSURE
1785,52.68580726605246,28.76849283384939,10.869345568954408,HOLD,NORMAL
1790,66.67041667715299,29.241998891109983,15.228122283605636,OPEN,HIGH PRESSURE
1795,57.783764843413174,29.08124628471785,10.484969206081885,HOLD,NORMAL
1800,46.198788591766025,27.605850729098485,14.306482782592807,HOLD,NORMAL
1805,55.33645041858861,26.717672730568843,13.216810759963812,HOLD,NORMAL
1810,30.60006444899706,28.323028642711414,9.636192129312509,CLOSE,LOW PRESSURE
1815,58.6705605128476,27.99176472920644,9.646264441682344,HOLD,NORMAL
1820,62.404028658024075,27.603406318966428,13.481322633244176,OPEN,HIGH PRESSURE
1825,54.18523107450479,31.82920656308448,13.47123802651058,HOLD,NORMAL
1830,33.353224140870715,26.154878453916258,13.308474733785232,CLOSE,LOW PRESSURE
1835,70.07584312455724,29.569330362459766,15.798340336074892,OPEN,HIGH PRESSURE
1840,58.395652008381745,27.019537823290047,11.64686531721322,HOLD,NORMAL
1845,38.459342091505015,29.047932069380703,9.939946616618993,CLOSE,LOW PRESSURE
1850,50.077900205197516,28.029736309921397,13.157943012140986,HOLD,NORMAL
1855,46.61061799628822,29.359104615437936,7.458400348352152,HOLD,NORMAL
1860,49.7547349590212,27.640983403954067,14.006036999686886,HOLD,NORMAL
1865,64.39555293088448,30.808718628954132,13.110258016362598,OPEN,HIGH PRESSURE
1870,64.97300601814185,31.683461121028472,17.15653843146305,OPEN,HIGH PRESSURE
1875,37.65006182680405,26.393744163946025,12.795174018565774,CLOSE,LOW PRESSURE
1880,43.74363157183348,26.527979356465593,12.601242390276544,HOLD,NORMAL
1885,64.76638802662363,28.704173226519277,12.871336125283543,OPEN,HIGH PRESSURE
1890,45.32078469299422,28.683456710143016,13.127235247380774,HOLD,NORMAL
1895,46.02638250340831,25.523586901526567,10.220138082229443,HOLD,NORMAL
1900,35.022869818328,26.766698003319487,10.33813237795852,CLOSE,LOW PRESSURE
1905,54.81281500421091,26.761813155887655,11.924587706675963,HOLD,NORMAL
1910,64.21338292209208,26.67792569570573,14.092103171612502,OPEN,HIGH PRESSURE
1915,40.680544232544584,29.62302402446514,11.697318732906067,HOLD,NORMAL
1920,66.01130269100614,30.102953896094373,15.175091102607412,OPEN,HIGH PRESSURE
1925,39.903912705523496,25.416949134429228,10.482213808216398,CLOSE,LOW PRESSURE
1930,66.38804446611158,29.333055922678586,12.138309788850092,OPEN,HIGH PRESSURE
1935,67.55584189867209,31.94137726631756,15.130874118344419,OPEN,HIGH PRESSURE
1940,64.84307769284248,30.99372693454672,14.751141787733156,OPEN,HIGH PRESSURE
1945,33.39023947233672,27.11957199683501,11.562160902696888,CLOSE,LOW PRESSURE
1950,55.663520370122946,27.624497422445337,13.52382522488891,HOLD,NORMAL
1955,49.011712678003,26.441721398050486,13.738278709792388,HOLD,NORMAL
1960,33.51274267973085,26.44697623392579,7.683124089287251,CLOSE,LOW PRESSURE
1965,34.889089049882685,24.870691845394894,11.594092536200181,CLOSE,LOW PRESSURE
1970,52.9485570890005,28.800381079262525,12.398335841528956,HOLD,NORMAL
1975,36.408095132721265,24.99407057874851,10.033916487007273,CLOSE,LOW PRESSURE
1980,36.80331330747492,27.99566606649638,9.986783373736902,CLOSE,LOW PRESSURE
1985,35.28693135048167,26.358971104088365,11.030263791638557,CLOSE,LOW PRESSURE
1990,35.647279330541714,27.44257858026264,2.4741988390073413,CLOSE,LOW PRESSURE
1995,34.30188180234141,26.184948660823444,10.242551037691982,CLOSE,LOW PRESSURE
2000,43.767594300613084,27.96843141954588,10.991350128021436,HOLD,NORMAL
2005,64.18831387705872,28.041996670012782,15.830460621054403,OPEN,HIGH PRESSURE
2010,64.1177481987233,31.51253493661265,13.510183558925405,OPEN,HIGH PRESSURE
2015,60.09355951414146,27.230742790098024,12.910973826004543,HOLD,NORMAL
2020,59.75301622726337,31.3625574446947,11.333589914175903,OPEN,HIGH PRESSURE
2025,31.863507874187782,25.958574631603664,7.09655739238125,CLOSE,LOW PRESSURE
2030,65.95280121617006,29.009989406579912,12.8701700865183,OPEN,HIGH PRESSURE
2035,54.138825199984915,26.707126700959677,9.62746866093463,HOLD,NORMAL
2040,67.36439921130105,28.528316862335615,12.493675173787228,OPEN,HIGH PRESSURE
2045,59.13946477603514,27.215138639807783,8.918074027675788,HOLD,NORMAL
2050,66.66646501980378,28.05959327823947,14.208435867348454,OPEN,HIGH PRESSURE
2055,46.54461484882079,29.145218160508794,11.775560223093379,HOLD,NORMAL
2060,43.17842941130193,24.70763649787035,11.728263205597498,CLOSE,LOW PRESSURE
2065,57.86005983392536,29.58291548990394,12.465059233219717,HOLD,NORMAL
2070,46.924259000464396,27.060676230364454,9.513862906831955,HOLD,NORMAL
2075,50.911902107134495,27.25220355680968,10.527009997775595,HOLD,NORMAL
2080,65.86053890658745,28.384200119772384,16.897929090427702,OPEN,HIGH PRESSURE
2085,52.76520915966711,27.050168071838335,11.950024178290496,HOLD,NORMAL
2090,31.934718735371373,24.617954827968283,10.963848205618804,CLOSE,LOW PRESSURE
2095,35.94550095113711,27.531551336991782,10.59235386126495,CLOSE,LOW PRESSURE
2100,72.30005621868992,31.466893517215386,11.86326549424714,OPEN,HIGH PRESSURE
2105,32.615800133515044,25.52098698616963,12.062330551863178,CLOSE,LOW PRESSURE
2110,35.074147143623904,29.30828102235773,12.54295751098944,CLOSE,LOW PRESSURE
2115,39.473960156901796,27.183302315286998,8.344241659401433,CLOSE,LOW PRESSURE
2120,62.72697306483093,29.329184942042286,12.06319458918052,OPEN,HIGH PRESSURE
2125,65.79377586458017,30.166826723640437,10.865188153696971,OPEN,HIGH PRESSURE
2130,57.488811492488026,27.793141765542988,13.624834974250149,HOLD,NORMAL
2135,33.628246778712196,26.746540574244975,11.24579692261672,CLOSE,LOW PRESSURE
2140,41.31824896763039,29.95788063035435,12.656470065512028,HOLD,NORMAL
2145,56.40116326110858,26.978107510177942,12.646149710097353,HOLD,NORMAL
2150,38.674084344093224,26.791158701467268,11.732580788699543,CLOSE,LOW PRESSURE
2155,53.99843726627266,28.10027431861014,12.206710981940676,HOLD,NORMAL
2160,41.748063607394194,29.093674238962752,11.506417833700457,HOLD,NORMAL
2165,64.31954960556655,28.55205645654227,15.392183325498038,OPEN,HIGH PRESSURE
2170,42.684130145351865,26.614085225523322,10.979860835763985,HOLD,NORMAL
2175,45.95102004029024,29.370314011888908,12.601290759627549,HOLD,NORMAL
2180,64.44926012394356,29.764723528986046,11.935207883914991,OPEN,HIGH PRESSURE
2185,38.747971724168224,26.200615463461034,10.86487159571859,CLOSE,LOW PRESSURE
2190,35.23045852938026,25.00778637946832,9.164568617517473,CLOSE,LOW PRESSURE
2195,37.004590736943626,24.183567500111295,7.815085597858731,CLOSE,LOW PRESSURE
2200,52.577886551086195,27.907425271653814,7.080395443357582,HOLD,NORMAL
2205,65.05282535590199,27.794758642466366,17.466923779933932,OPEN,HIGH PRESSURE
2210,40.43821463946103,27.127838543570576,13.925508819655356,CLOSE,LOW PRESSURE
2215,32.16327575239481,27.061955420499515,10.57179426870411,CLOSE,LOW PRESSURE
2220,38.422066848271804,28.988121017287195,14.96708050909066,HOLD,NORMAL
2225,54.644405784768885,27.1089129383493,9.644964961339832,HOLD,NORMAL
2230,55.939587221034124,27.944186436262118,11.653404502426728,HOLD,NORMAL
2235,40.817061091014644,27.11705536147756,7.397610615411741,CLOSE,LOW PRESSURE
2240,62.6284654343559,30.148676501113396,15.043506066256302,OPEN,HIGH PRESSURE
2245,32.74162520142858,24.580400105228485,7.600697785061362,CLOSE,LOW PRESSURE
2250,37.19241017845324,25.4022221053369,11.258131832210793,CLOSE,LOW PRESSURE
2255,39.65318453990754,27.811525726892626,3.6778396306706327,CLOSE,LOW PRESSURE
2260,56.84634793217347,26.835456108284813,12.12708813722001,HOLD,NORMAL
2265,64.23453220834904,27.72205387983661,17.320777907074017,OPEN,HIGH PRESSURE
2270,49.695960045461455,27.264716849023923,11.112081076112398,HOLD,NORMAL
2275,67.83891123686732,27.266618621288377,11.669426118163964,OPEN,HIGH PRESSURE
2280,39.00541015791385,26.178084127375385,5.764781056529498,CLOSE,LOW PRESSURE
2285,54.54811697643799,29.800874644469516,10.04021601843209,HOLD,NORMAL
2290,63.54779838964301,30.07586336345939,15.157223273096621,OPEN,HIGH PRESSURE
2295,64.68038525855599,28.25211463507428,15.621330304712824,OPEN,HIGH PRESSURE
2300,59.19214663585917,28.238985454134422,13.449395311801881,OPEN,HIGH PRESSURE
2305,64.2611281618052,26.96139079523018,12.59510929662076,OPEN,HIGH PRESSURE
2310,65.31044068052121,27.46086092322527,11.535108011881228,OPEN,HIGH PRESSURE
2315,38.40604582516983,25.526091627227707,9.026821565320098,CLOSE,LOW PRESSURE
2320,35.12603334609563,26.707431496928333,10.314779052946715,CLOSE,LOW PRESSURE
2325,34.1315109366433,25.744844504763552,10.112589467454454,CLOSE,LOW PRESSURE
2330,50.40958486505606,28.478447033515227,12.866496353596741,HOLD,NORMAL
2335,63.744073084184194,30.90025821136185,14.332958455094518,OPEN,HIGH PRESSURE
2340,38.84325852566664,25.953450187400794,12.9628209013178,CLOSE,LOW PRESSURE
2345,47.09276955937942,29.233806094940128,11.442278072169671,HOLD,NORMAL
2350,62.26141333049091,30.916249784039856,12.985604430281366,OPEN,HIGH PRESSURE
2355,66.09276646793843,29.148423414530956,11.365351892926075,OPEN,HIGH PRESSURE
2360,41.87242507147552,25.49169256059059,8.975475930138005,CLOSE,LOW PRESSURE
2365,35.20800527267702,26.006747826591273,11.1236225061912,CLOSE,LOW PRESSURE
2370,52.11541198503104,31.001042634319486,11.415815311623744,HOLD,NORMAL
2375,68.93838317051257,28.087040605025557,15.904385829216835,OPEN,HIGH PRESSURE
2380,66.05403224055648,28.10591139242498,15.157706136253688,OPEN,HIGH PRESSURE
2385,48.689701900545415,29.806886448058002,9.964453142477625,HOLD,NORMAL
2390,68.56844612838445,30.34580069218196,14.414452985882185,OPEN,HIGH PRESSURE
2395,67.13749646466805,27.58978641341491,15.544938591419207,OPEN,HIGH PRESSURE
2400,36.49287206121397,26.251026667564425,8.567584486412485,CLOSE,LOW PRESSURE
2405,42.98421054020558,29.7743377125091,14.390258141941436,HOLD,NORMAL
2410,63.63799185733234,30.382519893534468,11.75527722894902,OPEN,HIGH PRESSURE
2415,44.840275582848584,29.542204969885905,7.994305360905474,HOLD,NORMAL
2420,67.81950413999655,32.75010744277269,13.093994703681306,OPEN,HIGH PRESSURE
2425,57.78023925174111,26.393313353246597,10.846972335337993,HOLD,NORMAL
2430,41.565351276471134,27.37910620151793,12.376001886551842,HOLD,NORMAL
2435,70.48386683461653,28.77075564966191,14.594820084514385,OPEN,HIGH PRESSURE
2440,47.024660736700206,28.850588442938793,9.14477170209307,HOLD,NORMAL
2445,65.69413823200543,31.789329956736616,12.459190225043052,OPEN,HIGH PRESSURE
2450,35.32438361280704,25.058529367927562,7.952340835479214,CLOSE,LOW PRESSURE
2455,44.48260892471959,28.602168800360737,10.309527010812525,HOLD,NORMAL
2460,65.59353708216987,30.206318391117964,13.035184400581722,OPEN,HIGH PRESSURE
2465,66.76536315982077,30.04104683578281,11.215527745204774,OPEN,HIGH PRESSURE
2470,60.795425148589175,28.04682625040987,13.360446928521203,HOLD,NORMAL
2475,60.384934851813746,28.33813625196872,14.577548765166679,HOLD,NORMAL
2480,43.13677451423751,31.119112256886424,16.203246164835612,HOLD,NORMAL
2485,60.986382418762105,30.769479743911603,15.31970827443023,OPEN,HIGH PRESSURE
2490,62.41366648181884,28.952072668082245,14.13321586686374,OPEN,HIGH PRESSURE
2495,46.720112567089025,31.32629079364522,12.066142950208366,HOLD,NORMAL
2500,50.15131508057611,29.1895226771495,13.434926328293432,HOLD,NORMAL
2505,65.23769012667397,31.308900105486018,11.896371675416667,OPEN,HIGH PRESSURE
2510,68.21234387540049,28.188313684085706,12.764931732719937,OPEN,HIGH PRESSURE
2515,34.32587000086986,25.735312360658323,6.652275133908276,CLOSE,LOW PRESSURE
2520,65.40178666548648,29.496919717790277,13.231908220942625,OPEN,HIGH PRESSURE
2525,62.97004278230245,28.4818534286296,16.165453267750646,OPEN,HIGH PRESSURE
2530,45.72141185542466,26.707239620441566,10.356820744468195,HOLD,NORMAL
2535,44.11897817994404,30.29706858350837,11.970667315392463,HOLD,NORMAL
2540,67.16629921192101,30.748089191883818,13.046541047297008,OPEN,HIGH PRESSURE
2545,69.03027335336182,28.67579393235845,16.457679305082806,OPEN,HIGH PRESSURE
2550,56.99377666961425,27.600086180528166,11.17007697820902,HOLD,NORMAL
2555,33.95264296711995,29.445857950295277,10.289333376224441,CLOSE,LOW PRESSURE
2560,34.67857447477275,26.562944011204696,11.188823913163239,CLOSE,LOW PRESSURE
2565,65.99353102614097,26.802735498919944,14.37981658315111,OPEN,HIGH PRESSURE
2570,37.46373883111638,27.198561014167723,10.712195591146347,CLOSE,LOW PRESSURE
2575,66.42844666770857,28.044984111481853,13.400730911196765,OPEN,HIGH PRESSURE
2580,64.6989447220083,25.569398468667906,11.44677100728909,OPEN,HIGH PRESSURE
2585,37.69613573687752,27.780127721753168,11.703438872500282,CLOSE,LOW PRESSURE
2590,45.17652039901598,29.86714090449873,13.981425758201365,HOLD,NORMAL
2595,62.72191986209954,29.438354425577064,14.104519057700147,OPEN,HIGH PRESSURE
2600,31.8390727166805,29.44061218026239,11.256956558638397,CLOSE,LOW PRESSURE
2605,35.60332160362806,26.890256353748956,10.683376169873986,CLOSE,LOW PRESSURE
2610,66.45103561745015,29.49487847401828,15.865200309176625,OPEN,HIGH PRESSURE
2615,36.10208117762581,25.603646998720993,11.548956648608648,CLOSE,LOW PRESSURE
2620,60.071642429130755,27.330562050083753,11.437506742636515,HOLD,NORMAL
2625,36.85248259766569,25.0580938531879,11.478444798620872,CLOSE,LOW PRESSURE
2630,36.3082464830993,26.09642972343219,11.424476845098223,CLOSE,LOW PRESSURE
2635,32.20423642839243,26.984615577954905,8.338075327544477,CLOSE,LOW PRESSURE
2640,57.62623613649173,28.380344171210552,10.804153052158343,HOLD,NORMAL
2645,47.18247830469825,28.03420653404067,10.01589498694318,HOLD,NORMAL
2650,34.791430835483574,23.99099116483047,10.058586065149157,CLOSE,LOW PRESSURE
2655,63.11226689701414,28.033422265787976,14.670615032733064,OPEN,HIGH PRESSURE
2660,61.93936232584883,26.682164782786213,11.892648778692712,OPEN,HIGH PRESSURE
2665,61.534961251030424,29.682164408550815,16.208130864489696,OPEN,HIGH PRESSURE
2670,37.5061358649951,26.202238992980053,9.176974625981835,CLOSE,LOW PRESSURE
2675,37.53666867555223,23.154126882393378,11.87178511136383,CLOSE,LOW PRESSURE
2680,32.48860066726808,27.267200943210185,9.882731221919519,CLOSE,LOW PRESSURE
2685,53.16502170033087,27.919308308185812,13.379198609130453,HOLD,NORMAL
2690,33.43991661420406,27.05021063458719,9.241724887200277,CLOSE,LOW PRESSURE
2695,44.11914593853791,28.887826218718974,14.05939015721946,HOLD,NORMAL
2700,67.35158607725052,29.382247527530104,13.756480152746374,OPEN,HIGH PRESSURE
2705,39.5293984467246,26.36254963263386,12.096746290904646,HOLD,NORMAL
2710,32.77532414533681,26.580401075923454,14.945923978115001,CLOSE,LOW PRESSURE
2715,55.4746516244736,26.838472100711506,12.60578711663428,HOLD,NORMAL
2720,66.51584377400816,28.33810459774891,12.114490500184875,OPEN,HIGH PRESSURE
2725,38.58152783790021,27.19167394953111,8.340784936519004,CLOSE,LOW PRESSURE
2730,67.73173783649156,27.893456036239222,11.792226660488303,OPEN,HIGH PRESSURE
2735,57.148522000933255,25.311624233190564,10.410263254484764,HOLD,NORMAL
2740,61.45657951894327,28.661873736974076,16.294603810279604,OPEN,HIGH PRESSURE
2745,29.89170413126564,27.856439038159188,13.568694745092857,CLOSE,LOW PRESSURE
2750,64.76679771891105,29.567846079989042,13.855646388137139,OPEN,HIGH PRESSURE
2755,48.145092156584305,26.253889908260916,11.865601914603591,HOLD,NORMAL
2760,65.00530200049008,31.282304930196915,15.90889012533454,OPEN,HIGH PRESSURE
2765,63.6319477932153,27.70992186590227,16.067786771222394,OPEN,HIGH PRESSURE
2770,62.40921190640992,29.17201476080937,11.273418893547435,OPEN,HIGH PRESSURE
2775,37.0193082264617,26.882379223350018,7.100479622447319,CLOSE,LOW PRESSURE
2780,58.30995160812525,27.645934179234597,10.06791099645869,HOLD,NORMAL
2785,31.255828527037337,26.75160951325797,11.661353700852166,CLOSE,LOW PRESSURE
2790,57.399926796483804,27.405661114319138,8.250287253751843,HOLD,NORMAL
2795,57.672420380986594,27.590098189709185,11.594723399241563,HOLD,NORMAL
2800,32.10373118246739,25.45528025698912,8.353711366269826,CLOSE,LOW PRESSURE
2805,33.422354420291384,25.140802019906243,11.577001642401513,CLOSE,LOW PRESSURE
2810,67.6249171461963,28.729616187833628,17.25013775496886,OPEN,HIGH PRESSURE
2815,37.58219188922857,26.36725610911533,11.586890315002488,CLOSE,LOW PRESSURE
2820,38.766452652039824,28.595455077785644,9.720244739976893,CLOSE,LOW PRESSURE
2825,36.233444997497095,27.135905687587126,8.562412798687559,CLOSE,LOW PRESSURE
2830,31.10251488129246,27.021460207325305,10.026692534330268,CLOSE,LOW PRESSURE
2835,42.447721684259236,30.30829911451557,10.662003554182373,HOLD,NORMAL
2840,59.04132764070499,28.987818979599375,10.357309100944384,OPEN,HIGH PRESSURE
2845,33.50905774036261,28.25389164864859,9.023666685554382,CLOSE,LOW PRESSURE
2850,36.1112106368181,27.7333387431572,9.318864611486717,CLOSE,LOW PRESSURE
2855,64.23585650451642,28.917186946276917,15.190204852704698,OPEN,HIGH PRESSURE
2860,41.34112231294362,27.737651578262163,13.852970810908454,HOLD,NORMAL
2865,33.73373551592565,25.849522056961018,8.646858850699164,CLOSE,LOW PRESSURE
2870,69.15741874618492,30.21474664196102,13.933334345826154,OPEN,HIGH PRESSURE
2875,55.70348533351207,25.69576386967285,12.635516418884492,HOLD,NORMAL
2880,50.90440818550343,26.580625321406902,8.90618856438441,HOLD,NORMAL
2885,64.93466098203332,30.3298201129847,8.5186126497041,OPEN,HIGH PRESSURE
2890,29.750706979589246,26.909297785902066,6.238170380228445,CLOSE,LOW PRESSURE
2895,67.11478866655905,29.09233780195783,11.41533701152435,OPEN,HIGH PRESSURE
